Date,Price,Open,High,Low,Vol.,Change %
9-Dec-14,982.4,991.38,993,976.23,5.03M,-0.27
8-Dec-14,985.08,"1,004.50","1,009.50",978.88,83.16M,-4.84
5-Dec-14,"1,035.15","1,057.50","1,058.30","1,029.90",3.68M,-1.5
4-Dec-14,"1,050.90","1,055.00","1,072.45","1,047.50",4.70M,-1.02
3-Dec-14,"1,061.75","1,050.75","1,066.47","1,042.28",6.39M,-0.15
2-Dec-14,"1,063.30","1,082.47","1,082.47","1,057.50",5.33M,-2.22
1-Dec-14,"1,087.46","1,096.75","1,100.55","1,073.15",9.17M,-0.23
28-Nov-14,"1,089.96","1,092.53","1,099.50","1,085.85",7.17M,-0.14
27-Nov-14,"1,091.47","1,080.47","1,094.10","1,078.00",8.69M,1.52
26-Nov-14,"1,075.11","1,075.00","1,079.42","1,067.90",3.97M,-0.06
25-Nov-14,"1,075.80","1,073.75","1,079.99","1,061.50",7.44M,0.66
24-Nov-14,"1,068.78","1,050.00","1,070.41","1,047.99",5.52M,3.11
21-Nov-14,"1,036.54","1,042.50","1,044.75","1,025.40",5.23M,-1.88
20-Nov-14,"1,056.40","1,047.50","1,058.12","1,045.96",2.67M,1.25
19-Nov-14,"1,043.34","1,045.00","1,047.49","1,034.94",2.60M,-0.22
18-Nov-14,"1,045.59","1,056.25","1,056.95","1,043.03",2.63M,-0.86
17-Nov-14,"1,054.61","1,046.25","1,056.97","1,037.03",2.73M,0.64
14-Nov-14,"1,047.91","1,048.50","1,052.86","1,043.50",2.62M,0.31
13-Nov-14,"1,044.65","1,030.50","1,050.26","1,028.10",2.48M,1.77
12-Nov-14,"1,026.50","1,030.25","1,037.67","1,024.28",2.70M,-0.47
11-Nov-14,"1,031.30","1,041.25","1,041.25","1,025.95",3.13M,-0.97
10-Nov-14,"1,041.38","1,043.76","1,045.28","1,035.00",2.80M,-0.03
7-Nov-14,"1,041.65","1,029.58","1,045.75","1,029.58",4.99M,1.01
5-Nov-14,"1,031.20","1,021.25","1,038.50","1,014.25",5.12M,0.95
3-Nov-14,"1,021.48","1,019.23","1,027.50","1,008.11",4.29M,0.86
31-Oct-14,"1,012.81",996.76,"1,016.50",996.76,4.34M,2.65
30-Oct-14,986.64,974,995.31,974,7.62M,1.68
29-Oct-14,970.36,953.24,973.17,953.24,4.11M,2.46
