Date,Price,Open,High,Low,Vol.,Change %
30-Jul-12,171.18,169.62,171.57,168.72,8.14M,1.28
27-Jul-12,169.02,168.82,169.45,166.93,9.64M,2.21
26-Jul-12,165.37,169.58,170.38,164.48,21.08M,-2.08
25-Jul-12,168.89,166.07,169.25,164.74,7.94M,1.78
24-Jul-12,165.94,166.24,167.33,164.81,5.29M,0.3
23-Jul-12,165.44,166.67,166.8,164.78,3.85M,-1.31
20-Jul-12,167.63,167.66,169.02,167.26,2.85M,-0.49
19-Jul-12,168.46,168.79,169.75,167.53,4.43M,-0.33
18-Jul-12,169.02,169.98,170.18,168.23,4.95M,-0.22
17-Jul-12,169.39,168.03,169.72,167.53,4.70M,1.37
16-Jul-12,167.1,167.53,168.79,166.37,2.55M,-0.59
13-Jul-12,168.09,166.63,168.69,165.97,3.50M,0.73
12-Jul-12,166.87,168.06,170.25,166.5,4.76M,-0.63
11-Jul-12,167.93,170.28,170.91,167.53,7.36M,-1.97
10-Jul-12,171.31,166.9,171.84,165.14,9.06M,2.69
9-Jul-12,166.83,166.17,168.99,166.07,6.68M,-0.44
6-Jul-12,167.56,166.4,168.06,164.88,6.91M,0.85
5-Jul-12,166.14,163.75,166.4,163.29,5.62M,1.81
4-Jul-12,163.19,164.94,165.01,162.09,8.55M,-0.14
3-Jul-12,163.42,165.74,165.9,162.72,15.08M,-1.42
2-Jul-12,165.77,171.81,172.63,164.05,14.74M,-3.42
29-Jun-12,171.64,166.83,172.37,166.83,13.68M,3.03
28-Jun-12,166.6,164.41,167.53,163.85,12.66M,1.41
27-Jun-12,164.28,164.61,165.47,163.92,5.05M,0.31
26-Jun-12,163.78,165.31,165.64,163.29,6.13M,-1.2
25-Jun-12,165.77,165.74,168.32,165.14,5.24M,-0.18
22-Jun-12,166.07,165.74,167.73,163.58,3.95M,-0.36
21-Jun-12,166.67,162.82,167.06,162.76,6.96M,2.18
20-Jun-12,163.12,165.34,165.51,162.32,6.28M,-1.34
19-Jun-12,165.34,160.9,165.74,160.9,9.33M,2.55
18-Jun-12,161.23,164.08,165.74,160.77,5.11M,-1.93
15-Jun-12,164.41,162.39,164.94,161.76,10.44M,1.34
14-Jun-12,162.23,161.13,164.84,161.13,8.80M,0.27
13-Jun-12,161.79,160.67,162.36,160.53,5.59M,0.41
12-Jun-12,161.13,157.22,161.93,156.16,6.51M,1.38
11-Jun-12,158.94,157.65,159.77,156.79,4.97M,0.23
8-Jun-12,158.58,156.95,159.97,155.63,7.08M,1.21
7-Jun-12,156.69,156.19,158.65,154.2,9.90M,0.77
6-Jun-12,155.5,149.76,157.12,149.76,15.40M,3.83
5-Jun-12,149.76,152.98,154.27,149.17,7.61M,-1.83
4-Jun-12,152.55,154.07,155.3,152.05,6.03M,-1.6
1-Jun-12,155.03,151.75,155.6,151.75,10.13M,1.96
31-May-12,152.05,151.95,154.14,150.82,30.87M,-1.1
30-May-12,153.74,153.08,155.36,152.81,8.15M,0.43
29-May-12,153.08,156.29,156.42,152.48,7.91M,-1.76
28-May-12,155.83,154.47,156.46,153.87,5.30M,1.38
25-May-12,153.71,154.47,156.46,153.01,13.70M,-0.64
24-May-12,154.7,153.61,155.6,153.14,8.68M,0.71
23-May-12,153.61,153.18,154.47,152.48,6.54M,-0.45
22-May-12,154.3,157.32,158.58,152.55,10.25M,-0.9
21-May-12,155.7,158.88,159.74,155.13,6.22M,-1.96
18-May-12,158.81,153.97,159.77,152.48,12.56M,2.04
17-May-12,155.63,151.82,156.89,151.82,15.20M,3.28
16-May-12,150.69,151.82,153.14,150.09,7.65M,-1.54
15-May-12,153.04,154.14,156.19,152.55,7.62M,-1.56
14-May-12,155.46,155.13,156.46,153.81,4.98M,0.1
11-May-12,155.3,157.58,157.92,153.37,7.82M,-2.09
10-May-12,158.61,160.04,161.36,156.69,9.77M,-0.27
9-May-12,159.04,152.48,159.77,150.56,19.97M,5.73
8-May-12,150.42,157.12,160.37,148.4,17.03M,-4
7-May-12,156.69,155.79,158.45,154.7,7.58M,-0.75
4-May-12,157.88,160.04,162.39,157.35,9.59M,-1.47
3-May-12,160.24,162.69,163.05,159.77,5.65M,-1.18
2-May-12,162.16,162.79,164.31,161.43,7.18M,-0.37
30-Apr-12,162.76,164.41,165.28,162.49,4.78M,-0.56
28-Apr-12,163.68,163.72,164.25,163.42,150.68K,0.45
27-Apr-12,162.95,164.88,167.63,162.39,9.28M,-1.31
26-Apr-12,165.11,163.35,165.67,162.09,10.55M,1.26
25-Apr-12,163.05,162.69,163.62,160.8,6.29M,0.36
24-Apr-12,162.46,162.52,162.92,157.68,9.39M,0.12
23-Apr-12,162.26,162.76,164.21,161.79,9.89M,-0.18
20-Apr-12,162.56,161.5,164.02,160.87,6.33M,0.48
19-Apr-12,161.79,160.9,162.29,158.28,9.55M,0.95
18-Apr-12,160.27,163.29,164.45,159.57,13.02M,-1.81
17-Apr-12,163.22,162.82,164.08,158.81,8.16M,2.13
16-Apr-12,159.81,156.29,160.44,155.56,5.95M,2.04
13-Apr-12,156.62,155.63,159.67,154.34,14.55M,0.64
12-Apr-12,155.63,151.58,155.79,151.58,19.55M,2.18
11-Apr-12,152.31,151.75,152.55,150.09,9.47M,0.17
10-Apr-12,152.05,148.63,152.48,148.01,8.23M,2.36
9-Apr-12,148.54,149.56,150.52,148.01,5.19M,-1.47
4-Apr-12,150.76,150.16,151.75,149.56,7.15M,0.13
3-Apr-12,150.56,151.25,151.39,150.19,8.82M,0.07
2-Apr-12,150.46,150.76,151.39,149.6,14.60M,0.03
30-Mar-12,150.42,148.9,151.05,148.8,13.71M,1.04
29-Mar-12,148.87,148.5,150.72,147.01,16.73M,-0.99
28-Mar-12,150.36,149.83,151.09,148.9,8.84M,0.33
27-Mar-12,149.86,148.4,150.66,147.18,11.36M,1.5
26-Mar-12,147.64,147.84,148.7,146.51,10.33M,0.12
23-Mar-12,147.47,146.78,149,145.68,11.78M,1.25
22-Mar-12,145.65,148.3,150.29,144.62,16.53M,-1.85
21-Mar-12,148.4,148.24,149.1,146.41,16.11M,0.11
20-Mar-12,148.24,146.15,148.83,145.25,16.09M,1.41
19-Mar-12,146.18,143.86,148.3,142.83,35.50M,2.01
16-Mar-12,143.3,138.06,149.17,138.06,65.86M,3.47
15-Mar-12,138.49,140.55,141.28,137.76,15.58M,-1.7
14-Mar-12,140.88,139.22,141.44,139.22,9.82M,1.65
13-Mar-12,138.59,137.23,138.89,137.23,8.74M,1.09
12-Mar-12,137.1,139.49,139.49,136.64,5.74M,-0.7
9-Mar-12,138.06,139.98,141.04,137.6,14.83M,-0.81
7-Mar-12,139.19,139.22,139.88,137.96,7.87M,-0.22
6-Mar-12,139.49,137,140.35,136.04,15.07M,1.65
5-Mar-12,137.23,135.97,137.86,135.04,12.06M,0.97
3-Mar-12,135.91,135.94,136.44,135.24,301.00K,-0.12
2-Mar-12,136.07,137.3,137.6,134.85,8.56M,-0.77
1-Mar-12,137.13,137.63,139.15,135.77,7.61M,-0.39
29-Feb-12,137.66,139.88,141.21,137,13.29M,-1.45
28-Feb-12,139.68,140.65,141.54,139.25,13.15M,-0.76
27-Feb-12,140.75,139.22,141.14,138.23,17.41M,1.39
24-Feb-12,138.82,138.29,139.85,138.09,9.09M,0.38
23-Feb-12,138.29,138.46,139.29,136.34,16.35M,0.02
22-Feb-12,138.26,137.23,138.82,136.64,12.92M,0.55
21-Feb-12,137.5,136.2,138.36,136.2,15.41M,0.95
17-Feb-12,136.2,135.34,136.5,134.65,16.50M,0.73
16-Feb-12,135.21,134.91,135.64,133.98,13.78M,0.39
15-Feb-12,134.68,134.65,135.24,133.98,15.54M,0.3
14-Feb-12,134.28,134.31,135.04,133.92,6.38M,-0.13
13-Feb-12,134.45,135.11,135.74,134.02,7.09M,-0.49
10-Feb-12,135.11,135.14,135.77,133.92,10.26M,-0.05
9-Feb-12,135.18,134.94,135.84,133.92,7.60M,-0.27
8-Feb-12,135.54,136.54,137.53,133.92,11.35M,-0.54
7-Feb-12,136.27,135.51,136.5,133.98,12.03M,1.56
6-Feb-12,134.18,133.92,134.51,132.76,10.59M,0.87
3-Feb-12,133.02,131.93,133.42,130.6,12.93M,0.8
2-Feb-12,131.96,133.95,134.08,131.53,11.00M,-1.26
1-Feb-12,133.65,134.81,134.85,132.79,8.71M,-1.15
31-Jan-12,135.21,134.51,135.77,133.45,11.61M,1.55
30-Jan-12,133.15,133.92,135.01,132.36,12.41M,-0.47
27-Jan-12,133.78,137.56,137.56,132.39,15.33M,-2.06
25-Jan-12,136.6,136.9,137.23,135.74,10.41M,0.04
24-Jan-12,136.54,135.97,137.4,135.38,9.34M,0.66
23-Jan-12,135.64,133.69,135.91,131.53,13.26M,1.64
20-Jan-12,133.45,139.19,140.08,132.46,25.82M,-3.78
19-Jan-12,138.69,139.45,139.88,138.06,9.32M,-0.29
18-Jan-12,139.09,137.46,139.68,137.23,10.00M,0.67
17-Jan-12,138.16,138.56,139.35,137.1,10.23M,-0.33
16-Jan-12,138.62,137.13,139.02,136.9,9.40M,0.98
13-Jan-12,137.27,135.84,137.7,135.44,11.49M,1.03
12-Jan-12,135.87,134.58,136.17,134.41,7.39M,0.81
11-Jan-12,134.78,136.01,136.3,134.25,8.11M,-0.9
10-Jan-12,136.01,134.05,136.4,134.05,5.41M,1.56
9-Jan-12,133.92,133.69,134.12,132.39,7.41M,0.17
7-Jan-12,133.69,134.25,134.25,133.55,247.52K,-0.22
6-Jan-12,133.98,131.96,134.65,131.5,8.79M,1.15
5-Jan-12,132.46,131.96,132.59,131,11.36M,0.13
4-Jan-12,132.29,133.59,133.72,131.6,11.88M,-0.4
3-Jan-12,132.82,132.49,133.62,132.13,6.07M,0.85
2-Jan-12,131.7,133.82,133.82,131.2,2.86M,-1.31
30-Dec-11,133.45,133.02,134.58,132.76,3.47M,0.29
29-Dec-11,133.06,133.42,134.85,132.59,9.70M,-0.66
28-Dec-11,133.95,136.3,136.37,133.59,4.70M,-1.46
27-Dec-11,135.94,135.84,136.57,134.12,6.99M,0.05
26-Dec-11,135.87,134.85,136.47,134.45,5.77M,0.47
23-Dec-11,135.24,135.51,135.91,134.08,8.28M,0.12
22-Dec-11,135.08,133.19,135.24,132.92,9.44M,0.75
21-Dec-11,134.08,133.45,134.55,132.29,10.46M,1.43
20-Dec-11,132.19,131.93,133.09,131.36,12.98M,0.96
19-Dec-11,130.93,129.08,131.27,127.49,10.92M,0.86
16-Dec-11,129.81,131.96,134.81,128.61,10.05M,-1.9
15-Dec-11,132.33,131.93,133.59,130.9,14.56M,-0.12
14-Dec-11,132.49,130.83,133.59,130.6,16.18M,1.27
13-Dec-11,130.83,129.61,131.27,129.31,7.39M,0.68
12-Dec-11,129.94,131.83,132.16,129.14,10.16M,-0.58
9-Dec-11,130.7,130.67,131.66,129.08,8.38M,-0.93
8-Dec-11,131.93,135.87,136.7,130.93,10.15M,-2.9
7-Dec-11,135.87,135.91,137.89,134.94,11.33M,0.39
5-Dec-11,135.34,136.57,137.63,134.35,5.82M,-1.14
2-Dec-11,136.9,134.94,137.23,134.25,7.34M,1.4
1-Dec-11,135.01,135.24,136.5,134.71,9.85M,1.47
30-Nov-11,133.06,130.64,133.59,130.17,15.34M,1.42
29-Nov-11,131.2,130.93,131.53,129.61,9.54M,0.74
28-Nov-11,130.24,129.24,131.76,128.05,6.88M,2.19
25-Nov-11,127.45,127.16,128.22,126.89,7.97M,-0.03
24-Nov-11,127.49,128.25,129.87,125.73,16.38M,-0.52
23-Nov-11,128.15,130.07,130.07,125.5,13.43M,-1.48
22-Nov-11,130.07,134.15,134.35,129.41,13.81M,-1.63
21-Nov-11,132.23,133.02,134.05,131.33,14.46M,-1.16
18-Nov-11,133.78,136.73,137.5,132.66,12.06M,-2.87
17-Nov-11,137.73,140.71,140.71,136.64,8.24M,-2.28
16-Nov-11,140.94,139.22,141.81,138.06,8.52M,0.92
15-Nov-11,139.65,139.75,141.64,139.06,7.77M,-0.41
14-Nov-11,140.22,141.44,142.73,139.65,7.47M,-0.54
11-Nov-11,140.98,140.28,142.54,139.45,10.67M,0.31
9-Nov-11,140.55,139.65,142.2,139.22,11.10M,0.57
8-Nov-11,139.75,139.29,140.61,138.23,7.16M,0.22
4-Nov-11,139.45,140.05,140.38,139.09,7.13M,0.07
3-Nov-11,139.35,138.13,139.75,137.89,6.43M,0.4
2-Nov-11,138.79,137.89,139.82,137.56,7.60M,0.51
1-Nov-11,138.09,140.22,140.88,137.7,15.95M,-2.28
31-Oct-11,141.31,142.77,142.87,140.41,9.94M,-1.09
28-Oct-11,142.87,142.34,143.33,141.14,18.26M,1.56
26-Oct-11,140.68,140.55,141.34,139.78,2.52M,0.54
25-Oct-11,139.92,137.83,141.21,136.57,17.23M,1.98
24-Oct-11,137.2,135.24,137.89,135.24,13.88M,1.45
21-Oct-11,135.24,136.4,137,134.81,8.61M,-0.51
20-Oct-11,135.94,136.4,136.9,135.34,7.77M,-0.99
19-Oct-11,137.3,136.04,137.73,135.11,6.89M,1.4
18-Oct-11,135.41,135.48,136.44,134.65,4.26M,-0.73
17-Oct-11,136.4,135.67,136.7,134.91,6.86M,0.26
14-Oct-11,136.04,133.49,136.5,133.49,8.59M,1.64
13-Oct-11,133.85,134.25,136.17,133.29,6.11M,-1.03
12-Oct-11,135.24,132.59,135.57,132.33,9.68M,2.23
11-Oct-11,132.29,133.59,134.18,132.03,7.56M,-0.28
10-Oct-11,132.66,131.27,133.52,130.97,10.44M,0.48
7-Oct-11,132.03,131.1,132.76,128.61,34.23M,2.6
5-Oct-11,128.68,127.35,130.87,127.35,19.02M,1.27
4-Oct-11,127.06,128.45,129.41,125.03,18.38M,-1.39
3-Oct-11,128.85,129.48,130.67,128.18,7.69M,-1.84
30-Sep-11,131.27,133.92,133.92,130.7,10.31M,-2.1
29-Sep-11,134.08,129.77,134.55,129.77,18.19M,2.61
28-Sep-11,130.67,128.55,130.93,127.78,19.58M,1.89
27-Sep-11,128.25,125.96,128.58,125.8,9.45M,2.62
26-Sep-11,124.97,127.88,127.88,122.65,9.71M,-1.64
23-Sep-11,127.06,126.03,128.88,125.33,12.52M,0.37
22-Sep-11,126.59,130.17,130.47,125.99,11.35M,-3.37
21-Sep-11,131,131.9,132.36,130.3,4.39M,-0.46
20-Sep-11,131.6,129.81,132.06,129.41,8.20M,1.61
19-Sep-11,129.51,131.27,131.4,129.18,7.43M,-1.31
16-Sep-11,131.23,132.59,133.15,130.83,13.47M,-0.73
15-Sep-11,132.19,133.82,133.82,129.97,7.80M,-0.03
14-Sep-11,132.23,130.87,132.59,128.68,7.91M,1.22
13-Sep-11,130.64,130.37,132.23,129.74,7.84M,0.44
12-Sep-11,130.07,130.07,131.43,129.08,7.63M,-0.73
9-Sep-11,131.03,132.39,133.09,130.27,12.08M,-0.76
8-Sep-11,132.03,132.82,133.62,131.33,7.05M,-0.44
7-Sep-11,132.62,134.58,134.94,132.26,10.78M,-1.36
6-Sep-11,134.45,133.92,134.81,132.79,12.16M,0.03
5-Sep-11,134.41,134.58,135.14,132.72,12.20M,-0.25
2-Sep-11,134.75,136.57,136.9,130.37,19.31M,1.63
30-Aug-11,132.59,135.24,135.24,131.93,10.49M,-0.96
29-Aug-11,133.88,131.27,134.58,129.28,11.87M,2.59
26-Aug-11,130.5,134.51,134.71,129.11,9.32M,-2.72
25-Aug-11,134.15,134.02,135.11,133.25,12.91M,0.2
24-Aug-11,133.88,134.48,135.44,132.13,7.47M,-0.62
23-Aug-11,134.71,133.92,135.38,131.93,17.82M,0.59
22-Aug-11,133.92,131.46,134.45,130.3,9.15M,1.41
19-Aug-11,132.06,133.92,135.74,131.36,19.47M,-2.28
18-Aug-11,135.14,135.57,136.57,134.41,10.75M,-0.2
17-Aug-11,135.41,132.59,135.91,132.26,14.54M,1.87
16-Aug-11,132.92,133.42,133.88,131.27,9.75M,1.26
12-Aug-11,131.27,132.39,133.22,129.61,12.32M,-0.37
11-Aug-11,131.76,129.94,132.59,129.64,9.55M,0.83
10-Aug-11,130.67,133.92,134.48,129.94,13.91M,-1.33
9-Aug-11,132.43,126.13,133.98,126.03,28.80M,2.44
8-Aug-11,129.28,128.55,131.13,125.73,13.50M,-0.71
5-Aug-11,130.2,129.28,131.27,126.29,20.14M,-1.78
4-Aug-11,132.56,135.84,137.07,132.06,15.75M,-3.33
3-Aug-11,137.13,134.81,138.03,134.35,9.99M,1.02
2-Aug-11,135.74,137.7,138.13,134.48,11.47M,-1.99
1-Aug-11,138.49,139.22,140.05,137.96,10.66M,0.26
29-Jul-11,138.13,136.24,140.05,136.07,19.93M,1.02
28-Jul-11,136.73,131.5,137.23,131.5,24.41M,2.66
27-Jul-11,133.19,134.08,134.22,131.63,7.73M,0
26-Jul-11,133.19,135.91,137,132.36,9.48M,-2.19
25-Jul-11,136.17,137.23,137.43,134.68,13.97M,-0.97
22-Jul-11,137.5,138.23,138.69,136.97,13.74M,0.15
21-Jul-11,137.3,135.57,137.76,135.57,7.40M,0.66
20-Jul-11,136.4,135.24,137.46,134.91,12.61M,0.81
19-Jul-11,135.31,134.25,135.87,133.65,6.13M,1.21
18-Jul-11,133.69,134.25,134.51,133.02,2.94M,-0.04
15-Jul-11,133.75,134.28,134.98,133.29,4.22M,-0.62
14-Jul-11,134.58,135.21,135.91,132.82,12.73M,-0.49
13-Jul-11,135.24,133.85,135.91,133.85,9.81M,1.16
12-Jul-11,133.69,133.59,135.91,132.76,8.19M,-0.46
11-Jul-11,134.31,133.15,135.11,132.92,6.96M,1.02
8-Jul-11,132.96,135.08,135.97,132.36,9.73M,-1.4
7-Jul-11,134.85,130.67,135.21,130.67,12.00M,3.41
6-Jul-11,130.4,129.61,131.03,128.81,9.04M,0.53
5-Jul-11,129.71,132.49,132.49,129.44,12.50M,-1.56
4-Jul-11,131.76,134.65,135.31,131.43,8.89M,-1.39
1-Jul-11,133.62,136.9,136.9,132.66,10.84M,-0.69
30-Jun-11,134.55,132.36,135.24,132.29,17.45M,1.71
29-Jun-11,132.29,128.78,132.56,128.78,11.51M,2.94
28-Jun-11,128.51,128.75,128.91,126.29,6.68M,0.12
27-Jun-11,128.35,128.02,129.81,127.62,9.40M,-0.77
24-Jun-11,129.34,127.12,130.27,127.12,16.68M,1.91
23-Jun-11,126.92,123.04,127.12,122.22,11.57M,3.37
22-Jun-11,122.78,122.91,123.81,120.66,8.91M,0.19
21-Jun-11,122.55,124.3,125.23,122.15,6.81M,-0.86
20-Jun-11,123.61,127.88,127.88,122.18,12.23M,-2.76
17-Jun-11,127.12,128.68,129.81,126.82,7.38M,-1.16
16-Jun-11,128.61,128.95,129.48,127.95,6.69M,-0.08
15-Jun-11,128.71,128.58,129.38,127.98,8.12M,0.16
14-Jun-11,128.51,126.56,128.88,126.56,6.17M,1.54
13-Jun-11,126.56,126.82,127.52,125.93,6.11M,-0.39
10-Jun-11,127.06,126.96,128.15,126.29,13.27M,-1.72
9-Jun-11,129.28,128.95,129.77,128.12,5.88M,0.03
8-Jun-11,129.24,128.28,130.17,127.95,9.08M,0.72
7-Jun-11,128.32,127.29,128.88,126.96,3.18M,0.39
6-Jun-11,127.82,128.28,128.95,126.79,4.39M,-0.34
3-Jun-11,128.25,129.48,130.57,127.95,5.78M,-0.95
2-Jun-11,129.48,127.78,131.2,127.55,10.60M,0.75
1-Jun-11,128.51,129.28,129.28,127.62,8.37M,0.26
31-May-11,128.18,124.64,128.51,124.64,13.67M,3.06
30-May-11,124.37,125.27,125.7,123.54,8.92M,-0.72
27-May-11,125.27,124.3,125.83,124.2,9.14M,1.05
26-May-11,123.97,125.3,125.3,123.31,14.83M,-1.12
25-May-11,125.37,123.74,125.8,122.88,9.66M,1.15
24-May-11,123.94,126.39,126.56,123.44,8.93M,-1.71
23-May-11,126.09,123.94,126.43,123.44,13.71M,1.96
20-May-11,123.67,126.26,126.96,121.82,39.31M,-1.32
19-May-11,125.33,126.03,127.16,124.74,11.83M,0.05
18-May-11,125.27,124.5,126.36,124.5,6.78M,0.59
17-May-11,124.54,123.64,125.96,123.11,8.73M,0.94
16-May-11,123.38,125.96,126.43,123.01,11.55M,-1.53
13-May-11,125.3,121.82,127.22,120.96,10.60M,2.83
12-May-11,121.85,122.88,124.47,121.59,4.18M,-1.37
11-May-11,123.54,123.04,123.81,122.25,3.17M,0.41
10-May-11,123.04,122.65,124.97,122.22,6.14M,0.62
9-May-11,122.28,121.95,123.84,120.72,8.40M,0.46
6-May-11,121.72,121.32,121.98,117.71,10.53M,0.6
5-May-11,120.99,123.97,124.24,120.43,9.08M,-2.3
4-May-11,123.84,124.5,124.83,121.65,8.22M,-0.02
3-May-11,123.87,126.29,126.62,123.08,7.73M,-2.25
2-May-11,126.72,127.95,128.61,126.29,7.77M,-0.63
29-Apr-11,127.52,126.19,129.14,126.19,15.51M,0.26
28-Apr-11,127.19,128.81,129.14,126.66,12.07M,-0.93
27-Apr-11,128.38,127.29,128.61,126.79,8.28M,1.04
26-Apr-11,127.06,126.33,127.55,122.71,11.70M,0.74
25-Apr-11,126.13,125.96,127.75,125.8,4.29M,0.06
21-Apr-11,126.06,127.92,127.92,125.63,14.23M,-0.24
20-Apr-11,126.36,125.13,126.82,124.3,8.52M,1.66
19-Apr-11,124.3,125.3,126.62,123.91,11.98M,-1.42
18-Apr-11,126.09,127.06,129.11,124.3,13.13M,-0.69
15-Apr-11,126.96,126.03,127.72,125.07,16.65M,0.74
13-Apr-11,126.03,122.65,126.82,121.82,15.72M,2.76
11-Apr-11,122.65,122.05,124.64,121.75,12.36M,0.68
8-Apr-11,121.82,121.25,122.98,120.56,10.35M,0.66
7-Apr-11,121.02,121.32,121.65,120.23,5.62M,-0.22
6-Apr-11,121.29,121.55,122.41,119.86,5.44M,-0.68
5-Apr-11,122.12,122.48,123.11,121.49,8.18M,-0.35
4-Apr-11,122.55,121.62,122.65,121.19,9.67M,1.29
1-Apr-11,120.99,120.69,122.61,120.26,16.60M,0.22
31-Mar-11,120.72,118.17,121.98,118.17,33.02M,2.53
30-Mar-11,117.74,119.27,120.23,117.18,15.96M,-0.92
29-Mar-11,118.83,119,119.33,118.11,12.57M,0.3
28-Mar-11,118.47,117.01,119.07,116.91,13.14M,0.71
25-Mar-11,117.64,116.02,118.01,115.02,17.56M,2.57
24-Mar-11,114.69,114.69,115.09,113.96,8.13M,0.61
23-Mar-11,114,112.7,114.33,112.14,8.54M,1.12
22-Mar-11,112.74,111.77,113.3,111.05,6.15M,1.28
21-Mar-11,111.31,111.81,112.64,111.05,6.15M,-0.03
18-Mar-11,111.34,112.44,112.6,109.79,9.72M,-0.06
17-Mar-11,111.41,112.37,113.3,110.91,11.71M,-1.84
16-Mar-11,113.5,113.13,114.26,113.13,4.94M,0.65
15-Mar-11,112.77,113.4,114.56,111.18,10.41M,-1.93
14-Mar-11,114.99,113.86,115.29,113.03,6.75M,1.22
11-Mar-11,113.6,113.2,114.69,112.4,5.98M,0.04
10-Mar-11,113.56,113.66,114,112.24,6.64M,-0.26
9-Mar-11,113.86,114.29,114.79,113.1,6.32M,-0.12
8-Mar-11,114,115.16,115.29,113.46,8.57M,-0.4
7-Mar-11,114.46,113.53,115.22,111.41,10.10M,0.15
4-Mar-11,114.29,115.72,115.88,114.03,12.42M,-0.67
3-Mar-11,115.06,114.03,116.68,113.5,19.98M,-0.03
1-Mar-11,115.09,113.23,115.35,113.1,21.95M,2.72
28-Feb-11,112.04,103.45,112.7,102.36,45.49M,8.13
25-Feb-11,103.62,101.23,104.02,100.44,13.68M,3.75
24-Feb-11,99.87,102.33,103.55,98.78,26.72M,-3.19
23-Feb-11,103.16,104.08,104.42,102.82,5.24M,-0.7
22-Feb-11,103.89,104.68,104.68,103.09,6.84M,-0.94
21-Feb-11,104.88,103.26,105.31,102.49,3.90M,1.57
18-Feb-11,103.26,104.98,106.17,102.76,7.14M,-1.7
17-Feb-11,105.05,104.42,105.34,102.66,10.35M,0.99
16-Feb-11,104.02,103.55,105.31,103.55,5.48M,-0.12
15-Feb-11,104.15,105.18,105.21,102.49,6.53M,-0.26
14-Feb-11,104.42,102.56,105.94,102.56,10.01M,1.56
11-Feb-11,102.82,103.98,104.15,102.1,8.65M,-0.68
10-Feb-11,103.52,102.23,105.38,102.23,10.72M,1.46
9-Feb-11,102.03,103.42,103.75,101.27,12.68M,-1.41
8-Feb-11,103.49,104.42,104.91,103.42,9.35M,-0.63
7-Feb-11,104.15,103.29,105.24,101.63,14.67M,2.68
4-Feb-11,101.43,105.81,106.57,100.57,14.63M,-4.05
3-Feb-11,105.71,105.01,106.87,104.48,7.09M,0.28
2-Feb-11,105.41,106.57,107.2,104.75,9.64M,-0.38
1-Feb-11,105.81,108.49,108.59,103.55,21.25M,-1.85
31-Jan-11,107.8,110.78,111.31,106.7,17.01M,-3.3
28-Jan-11,111.48,111.94,112.87,109.79,16.01M,0.22
27-Jan-11,111.24,111.94,112.54,110.71,11.72M,-0.13
25-Jan-11,111.38,112.17,112.93,111.05,7.83M,-0.65
24-Jan-11,112.11,112.67,113,111.38,7.69M,0.13
21-Jan-11,111.97,113.5,114.39,111.64,13.52M,-1.61
20-Jan-11,113.8,115.59,116.61,113.13,11.02M,-2.17
19-Jan-11,116.32,117.01,118.21,115.09,14.10M,-0.39
18-Jan-11,116.78,114.29,117.18,114.09,9.61M,2.44
17-Jan-11,114,112.77,115.95,111.14,14.17M,0.82
14-Jan-11,113.07,114.43,117.44,112.11,8.99M,-1.5
13-Jan-11,114.79,114.72,115.82,113.63,11.31M,-0.35
12-Jan-11,115.19,114.13,115.62,111.77,7.67M,2.15
11-Jan-11,112.77,112.84,115.35,111.41,11.89M,-0.29
10-Jan-11,113.1,114.16,114.29,111.74,12.40M,-1.1
7-Jan-11,114.36,118.04,119.33,113.1,10.80M,-3.58
6-Jan-11,118.6,119.56,120,116.58,8.91M,-0.5
5-Jan-11,119.2,117.61,119.46,116.55,12.79M,1.3
4-Jan-11,117.67,116.02,118.07,116.02,14.94M,1.54
3-Jan-11,115.88,116.65,116.65,115.29,3.49M,0.08
31-Dec-10,115.79,115.25,116.65,115.12,10.41M,0.06
30-Dec-10,115.72,114.89,116.91,114.46,29.50M,0.2
29-Dec-10,115.49,113.5,115.75,113.46,10.21M,1.75
28-Dec-10,113.5,112.54,113.9,112.54,4.31M,0.85
27-Dec-10,112.54,112.54,113.53,112.07,6.93M,-0.09
24-Dec-10,112.64,109.85,112.97,109.85,7.44M,1.8
23-Dec-10,110.65,111.64,111.64,110.15,4.38M,-0.3
22-Dec-10,110.98,111.84,111.84,110.18,5.15M,0.15
21-Dec-10,110.81,110.71,111.05,109.92,5.14M,0.12
20-Dec-10,110.68,111.54,111.54,109.79,5.86M,-0.66
16-Dec-10,111.41,111.67,111.67,108.82,7.14M,0.63
15-Dec-10,110.71,110.51,111.91,110.38,7.96M,-0.83
14-Dec-10,111.64,111.38,112.44,110.78,7.17M,0.75
13-Dec-10,110.81,113.2,113.37,109.72,9.00M,-1.85
10-Dec-10,112.9,111.31,113.3,110.71,6.27M,1.79
9-Dec-10,110.91,111.01,111.71,109.92,11.09M,0.33
8-Dec-10,110.55,111.38,112.7,110.22,9.76M,-0.86
7-Dec-10,111.51,111.77,112.5,110.25,9.98M,-0.5
6-Dec-10,112.07,113.37,113.37,111.71,6.00M,-1.31
3-Dec-10,113.56,111.05,114.03,109.39,14.19M,0.23
2-Dec-10,113.3,114.13,114.63,112.54,12.73M,-0.29
1-Dec-10,113.63,114.36,114.36,112.6,7.09M,-0.29
30-Nov-10,113.96,111.08,114.69,110.05,19.83M,1.96
29-Nov-10,111.77,111.38,112.54,108.72,19.10M,0.57
26-Nov-10,111.14,112.87,113.23,110.08,14.76M,-1.21
25-Nov-10,112.5,114.43,114.99,111.44,13.47M,-2.31
